pais,sector,isco,empleo,n_obs,alpha,beta,zeta,capa,label
México,Cables y aparatos eléctricos,2111,42.0,1,0.2627450980392157,0.5705882352941176,0.8333333333333333,Profesionales e ingeniería,Physicists and astronomers
México,Cables y aparatos eléctricos,7211,39.0,1,0.0151515151515151,0.0378787878787878,0.053030303030303,Oficios y artesanía,Metal moulders and coremakers
México,Cables y aparatos eléctricos,7221,39.0,1,0.0,0.0384615384615384,0.0384615384615384,Oficios y artesanía,"Blacksmiths, hammersmiths and forging press workers"
México,Cables y aparatos eléctricos,8342,36.25,1,0.0071428571428571,0.0107142857142857,0.0178571428571428,Operadores de planta y máquinas,Earthmoving and related plant operators
México,Cables y aparatos eléctricos,4224,35.75,1,0.1625,0.46875,0.63125,Apoyo administrativo,Hotel receptionists
México,Cables y aparatos eléctricos,2263,33.75,1,0.1488095238095238,0.4322916666666666,0.5811011904761905,Profesionales e ingeniería,Environmental and occupational health and hygiene professionals
México,Cables y aparatos eléctricos,2240,31.75,1,0.0,0.25,0.25,Profesionales e ingeniería,Paramedical practitioners
México,Cables y aparatos eléctricos,2654,30.0,1,0.0899794831499912,0.4899598393574297,0.579939322507421,Profesionales e ingeniería,"Film, stage and related directors and producers"
México,Cables y aparatos eléctricos,4415,28.75,1,0.4546783625730994,0.5760233918128655,1.0,Apoyo administrativo,Filing and copying clerks
México,Cables y aparatos eléctricos,8113,26.0,1,0.0330143540669856,0.03995879851143,0.0729731525784157,Operadores de planta y máquinas,Well drillers and borers and related workers
México,Cables y aparatos eléctricos,2212,25.75,1,0.0421366252337308,0.3755343413821616,0.4176709666158923,Profesionales e ingeniería,Specialist medical practitioners
México,Cables y aparatos eléctricos,3152,21.0,1,0.1472488038277512,0.2966108452950558,0.443859649122807,Técnicos y profesionales asociados,Ships' deck officers and pilots
México,Cables y aparatos eléctricos,7222,18.5,1,0.1891514939309057,0.2596113445378151,0.4487628384687208,Oficios y artesanía,Toolmakers and related workers
México,Cables y aparatos eléctricos,2112,12.5,1,0.1481481481481481,0.5370370370370371,0.6851851851851852,Profesionales e ingeniería,Meteorologists
México,Cables y aparatos eléctricos,4211,7.75,1,0.2610837438423645,0.4597701149425287,0.7208538587848932,Apoyo administrativo,Bank tellers and related clerks
México,Electrónicos,8212,110208.0,1711,0.0481283422459893,0.1080162974280621,0.1561446396740514,Operadores de planta y máquinas,Electrical and electronic equipment assemblers
México,Electrónicos,3122,32974.75,479,0.15,0.4,0.55,Técnicos y profesionales asociados,Manufacturing supervisors
México,Electrónicos,9321,21544.0,315,0.0833333333333333,0.0833333333333333,0.1666666666666666,Ocupaciones elementales,Hand packers
México,Electrónicos,4321,16559.5,193,0.1999999999999999,0.3414141414141414,0.5414141414141413,Apoyo administrativo,Stock clerks
México,Electrónicos,2511,9858.5,101,0.3333333333333333,0.6141025641025641,0.9474358974358974,Profesionales e ingeniería,Systems analysts
México,Electrónicos,3115,9842.25,154,0.1477355072463768,0.3503239966555184,0.4980595039018952,Técnicos y profesionales asociados,Mechanical engineering technicians
México,Electrónicos,1321,8095.0,117,0.0683760683760683,0.4102564102564102,0.4786324786324786,Dirección y gerencia,Manufacturing managers
México,Electrónicos,1212,5957.25,79,0.0822649572649572,0.4935897435897436,0.5758547008547009,Dirección y gerencia,Human resource managers
México,Electrónicos,2152,5411.25,69,0.4166666666666666,0.6507936507936507,1.0,Profesionales e ingeniería,Electronics engineers
México,Electrónicos,8141,5280.25,102,0.0570153360851035,0.0706654877534554,0.1276808238385589,Operadores de planta y máquinas,Rubber products machine operators
México,Electrónicos,2141,5268.0,83,0.1847826086956522,0.5543478260869565,0.7391304347826088,Profesionales e ingeniería,Industrial and production engineers
México,Electrónicos,3511,5231.75,41,0.4790697674418605,0.7372093023255814,1.0,Técnicos y profesionales asociados,Information and communications technology operations technicians
México,Electrónicos,4110,4688.75,46,0.3220551378446115,0.5883458646616542,0.9104010025062657,Apoyo administrativo,General office clerks
México,Electrónicos,8121,4635.25,81,0.0651551956815114,0.0885981781376518,0.1537533738191633,Operadores de planta y máquinas,Metal processing plant operators
México,Electrónicos,8343,4575.75,70,0.1131047315257841,0.1829611908559276,0.2960659223817118,Operadores de planta y máquinas,"Crane, hoist and related plant operators"
México,Electrónicos,7421,4391.75,50,0.1762096237096237,0.3000903263403263,0.47629995004995,Oficios y artesanía,Electronics mechanics and servicers
México,Electrónicos,3323,4053.0,55,0.0619883040935672,0.4967836257309941,0.5587719298245614,Técnicos y profesionales asociados,Buyers
México,Electrónicos,8211,3761.0,66,0.0,0.05,0.05,Operadores de planta y máquinas,Mechanical machinery assemblers
México,Electrónicos,2359,2225.25,20,0.1383298933608531,0.3762684898520811,0.5145983832129343,Profesionales e ingeniería,Teaching professionals not elsewhere classified
México,Electrónicos,4132,2095.75,33,0.7777777777777778,0.8333333333333334,1.0,Apoyo administrativo,Data entry clerks
México,Electrónicos,5223,2057.75,13,0.1414473684210526,0.3453947368421052,0.4868421052631579,Servicios y ventas,Shop sales assistants
México,Electrónicos,2421,1955.5,28,0.0876232201533406,0.46960569550931,0.5572289156626506,Profesionales e ingeniería,Management and organization analysts
México,Electrónicos,5222,1587.0,4,0.0952380952380952,0.5,0.5952380952380952,Servicios y ventas,Shop supervisors
México,Electrónicos,2144,1390.75,17,0.1351567209162146,0.4815275266224633,0.616684247538678,Profesionales e ingeniería,Mechanical engineers
México,Electrónicos,9613,1355.75,18,0.1642494019138756,0.2457012559808612,0.40995065789473684,Ocupaciones elementales,Sweepers and related labourers
México,Electrónicos,3341,1288.75,13,0.0689655172413793,0.4827586206896552,0.5517241379310345,Técnicos y profesionales asociados,Office supervisors
México,Electrónicos,2433,1241.5,10,0.1065759637188208,0.5189909297052154,0.6255668934240363,Profesionales e ingeniería,Technical and medical sales professionals (excluding ICT)
México,Electrónicos,7412,1208.25,16,0.1220976314834875,0.1976393829495566,0.3197370144330442,Oficios y artesanía,Electrical mechanics and fitters
México,Electrónicos,3116,1151.5,20,0.1326086956521739,0.3195652173913044,0.4521739130434783,Técnicos y profesionales asociados,Chemical engineering technicians
México,Electrónicos,7233,1079.75,16,0.065213644380311,0.1366683202733927,0.2018819646537037,Oficios y artesanía,Agricultural and industrial machinery mechanics and repairers
México,Electrónicos,3312,986.25,22,0.2304347826086956,0.5960144927536233,0.8264492753623189,Técnicos y profesionales asociados,Credit and loans officers
México,Electrónicos,2412,897.75,7,0.0404761904761904,0.4987179487179487,0.5391941391941392,Profesionales e ingeniería,Financial and investment advisers
México,Electrónicos,7213,895.0,5,0.0,0.0782563025210083,0.0782563025210083,Oficios y artesanía,Sheet-metal workers
México,Electrónicos,3133,885.25,7,0.0526315789473684,0.1578947368421053,0.2105263157894737,Técnicos y profesionales asociados,Chemical processing plant controllers
México,Electrónicos,1324,875.0,6,0.0166666666666666,0.4833333333333333,0.4999999999999999,Dirección y gerencia,"Supply, distribution and related managers"
México,Electrónicos,2411,866.75,16,0.1423076923076923,0.5583333333333333,0.7006410256410257,Profesionales e ingeniería,Accountants
México,Electrónicos,1213,819.25,8,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Policy and planning managers
México,Electrónicos,5413,816.75,10,0.2048494983277592,0.2663043478260869,0.4711538461538461,Servicios y ventas,Prison guards
México,Electrónicos,6113,790.5,3,0.0604395604395604,0.1382783882783883,0.1987179487179487,Agropecuario calificado,"Gardeners, horticultural and nursery growers"
México,Electrónicos,2153,696.5,7,0.3333333333333333,0.6071428571428571,0.9404761904761904,Profesionales e ingeniería,Telecommunications engineers
México,Electrónicos,2151,649.25,7,0.2272727272727273,0.5454545454545454,0.7727272727272727,Profesionales e ingeniería,Electrical engineers
México,Electrónicos,2431,608.75,8,0.44359410430839,0.7079081632653061,1.0,Profesionales e ingeniería,Advertising and marketing professionals
México,Electrónicos,3139,598.0,12,0.6875,0.78125,1.0,Técnicos y profesionales asociados,Process control technicians not elsewhere classified
México,Electrónicos,2166,554.25,3,0.0357142857142857,0.5178571428571428,0.5535714285714285,Profesionales e ingeniería,Graphic and multimedia designers
México,Electrónicos,3113,553.5,7,0.225,0.4054487179487179,0.6304487179487179,Técnicos y profesionales asociados,Electrical engineering technicians
México,Electrónicos,8122,500.5,4,0.0589580010632642,0.0732854864433811,0.1322434875066453,Operadores de planta y máquinas,"Metal finishing, plating and coating machine operators"
México,Electrónicos,2641,452.25,1,0.5351851851851852,0.7392857142857143,1.0,Profesionales e ingeniería,Authors and related writers
México,Electrónicos,8143,452.0,6,0.0294117647058823,0.0294117647058823,0.0588235294117647,Operadores de planta y máquinas,Paper products machine operators
México,Electrónicos,4415,442.5,5,0.4546783625730994,0.5760233918128655,1.0,Apoyo administrativo,Filing and copying clerks
México,Electrónicos,8332,403.75,1,0.1278939651180738,0.2842452538972063,0.4121392190152801,Operadores de planta y máquinas,Heavy truck and lorry drivers
México,Electrónicos,1330,398.0,5,0.1176470588235294,0.5294117647058824,0.6470588235294118,Dirección y gerencia,Information and communications technology service managers
México,Electrónicos,8153,390.5,5,0.0384615384615384,0.0769230769230769,0.1153846153846153,Operadores de planta y máquinas,Sewing machine operators
México,Electrónicos,1439,389.75,4,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Services managers not elsewhere classified
México,Electrónicos,2131,356.5,2,0.085758377425044,0.4490001253890143,0.5347585028140583,Profesionales e ingeniería,"Biologists, botanists, zoologists and related professionals"
México,Electrónicos,3331,344.5,4,0.2272727272727272,0.5,0.7272727272727273,Técnicos y profesionales asociados,Clearing and forwarding agents
México,Electrónicos,2521,334.5,3,0.8397932816537468,0.9198966408268734,1.0,Profesionales e ingeniería,Database designers and administrators
México,Electrónicos,3135,300.0,5,0.0666666666666666,0.1,0.1666666666666666,Técnicos y profesionales asociados,Metal production process controllers
México,Electrónicos,3521,284.5,7,0.133107553366174,0.4010160098522167,0.5341235632183907,Técnicos y profesionales asociados,Broadcasting and audio-visual technicians
México,Electrónicos,5120,283.75,5,0.0909954751131221,0.206447963800905,0.2974434389140272,Servicios y ventas,Cooks
México,Electrónicos,8189,276.0,6,0.0804000089738412,0.1016862408578992,0.1820862498317405,Operadores de planta y máquinas,Stationary plant and machine operators not elsewhere classified
México,Electrónicos,8160,252.5,2,0.0743414418398938,0.0783414418398938,0.1526828836797877,Operadores de planta y máquinas,Food and related products machine operators
México,Electrónicos,7311,251.5,2,0.1008373205741626,0.2969896331738437,0.3978269537480064,Oficios y artesanía,Precision-instrument makers and repairers
México,Electrónicos,7411,250.5,4,0.0476190476190476,0.1291208791208791,0.1767399267399267,Oficios y artesanía,Building and related electricians
México,Electrónicos,7211,235.0,2,0.0151515151515151,0.0378787878787878,0.053030303030303,Oficios y artesanía,Metal moulders and coremakers
México,Electrónicos,1120,215.75,1,0.0612244897959183,0.4801920768307323,0.5414165666266506,Dirección y gerencia,Managing directors and chief executives
México,Electrónicos,9329,210.5,4,0.160472442182001,0.1878502335763364,0.3483226757583375,Ocupaciones elementales,Manufacturing labourers not elsewhere classified
México,Electrónicos,2240,197.5,4,0.0,0.25,0.25,Profesionales e ingeniería,Paramedical practitioners
México,Electrónicos,9333,197.25,4,0.0942408189048726,0.1890989749332414,0.2833397938381141,Ocupaciones elementales,Freight handlers
México,Electrónicos,1420,194.5,3,0.0,0.4705882352941176,0.4705882352941176,Dirección y gerencia,Retail and wholesale trade managers
México,Electrónicos,3343,194.25,3,0.6461038961038961,0.8003246753246753,1.0,Técnicos y profesionales asociados,Administrative and executive secretaries
México,Electrónicos,1221,193.5,2,0.025,0.4705882352941176,0.4955882352941176,Dirección y gerencia,Sales and marketing managers
México,Electrónicos,2142,191.0,1,0.056338028169014,0.4859154929577465,0.5422535211267606,Profesionales e ingeniería,Civil engineers
México,Electrónicos,7126,181.75,4,0.0098039215686274,0.0570728291316526,0.0668767507002801,Oficios y artesanía,Plumbers and pipe fitters
México,Electrónicos,9412,164.25,1,0.010752688172043,0.0161290322580645,0.0268817204301075,Ocupaciones elementales,Kitchen helpers
México,Electrónicos,4224,158.25,3,0.1625,0.46875,0.63125,Apoyo administrativo,Hotel receptionists
México,Electrónicos,8181,153.0,1,0.0729931476565503,0.0807450856410464,0.1537382332975967,Operadores de planta y máquinas,Glass and ceramics plant operators
México,Electrónicos,7212,152.0,2,0.067816091954023,0.0847701149425287,0.1525862068965517,Oficios y artesanía,Welders and flamecutters
México,Electrónicos,2112,148.5,5,0.1481481481481481,0.5370370370370371,0.6851851851851852,Profesionales e ingeniería,Meteorologists
México,Electrónicos,4323,146.25,1,0.3076923076923077,0.6538461538461539,0.9615384615384616,Apoyo administrativo,Transport clerks
México,Electrónicos,1323,137.75,2,0.04,0.44,0.48,Dirección y gerencia,Construction managers
México,Electrónicos,3257,135.25,2,0.1278294074346706,0.3639200711569132,0.4917494785915839,Técnicos y profesionales asociados,Environmental and occupational health inspectors and associates
